,color,command,deleted,from,message,room,timestamp,video-offset,badges,bits,color,display-name,emotes,id,login,mod,msg-id,msg-param-months,room-id,sent-ts,style,subscriber,system-msg,tmi-sent-ts,turbo,user-id,user-type
9101,#00FF7F,,False,matte9605,Who?,clintstevens,1492408403846,8006846,,,#00FF7F,Matte9605,,252acd75-d68b-48f5-93b4-46d61bda116c,,False,,,86268118,,,False,,1492408418303,False,44901272,
9102,#00FF7F,,False,puddinghouse,@ClintStevens there's an audio clip of it,clintstevens,1492408404325,8007325,,,#00FF7F,Puddinghouse,,9d376f9c-3c13-4c80-aac4-7fd11b2b7a7d,,False,,,86268118,1492408418018,,False,,1492408418765,False,100940930,
9103,#5F9EA0,,False,ahhhtimothy,clintC CATCH US CLINT clintC,clintstevens,1492408406473,8009473,"subscriber/0,bits/100",,#5F9EA0,ahhhtimothy,"{'146960': [[0, 5], [22, 27]]}",90c7ab62-4d80-483b-b738-271ed7bfdca6,,False,,,86268118,1492408423404,,True,,1492408420932,False,79023839,
9104,#DAA520,,False,thirteenjhm13,it was trump and it was a twitter post,clintstevens,1492408406823,8009823,"subscriber/3,premium/1",,#DAA520,ThirteenJhm13,,75154471-a2d8-464f-be15-e6dd1068700a,,False,,,86268118,1492408419752,,True,,1492408421245,False,35950973,
9105,#FF69B4,,False,squirrelcity,"*Obama laughs* ""You mean, the chaos emeralds?""",clintstevens,1492408407832,8010832,,,#FF69B4,SquirrelCity,,0e6ff8fc-903e-459d-a674-26bc53052a09,,False,,,86268118,1492408422109,,False,,1492408422249,False,26974519,
9106,,,False,rachelol09,you mean the chaos emeralds?!?!,clintstevens,1492408408451,8011451,"subscriber/0,premium/1",,,Rachelol09,,2448f0bc-856f-4ef0-9c2e-5d6f73992e01,,False,,,86268118,1492408423692,,True,,1492408422914,False,40936342,
9107,,,False,megadankness,InuyoFace,clintstevens,1492408409082,8012082,,,,megadankness,"{'160396': [[0, 8]]}",3fde88e9-fc78-46de-bb31-12b38fe58e6e,,False,,,86268118,,,False,,1492408423508,False,148838554,
9108,#FF4500,,False,booperdee,eggman or robotnik?,clintstevens,1492408410094,8013094,,,#FF4500,,,9ec962dc-f28e-416a-a900-e0418ee04899,,False,,,86268118,1492408274979,,False,,1492408424537,False,23554659,
9109,,,False,mrgoobster25,Stretch Armstrong was my bro back in the day,clintstevens,1492408410308,8013308,"subscriber/3,premium/1",,,MrGoobster25,,b71ded5d-4862-4823-a235-d59a1a400f1a,,False,,,86268118,,,True,,1492408424728,False,91701550,
9110,#FF69B4,,False,o_circles,"I can't see a thing but it's around somewhere 💎 I gotta hold my head, I have no fear.💎",clintstevens,1492408412904,8015904,,,#FF69B4,O_Circles,,c046045a-9ccf-4147-98c7-8bac1ccd7825,,False,,,86268118,1492408427605,,False,,1492408427349,False,121514627,
9111,#FF69B4,,False,unbelievers_,"if it exists, theres fanfiction of it",clintstevens,1492408413926,8016926,"subscriber/6,bits/1000",,#FF69B4,unbelievers_,,497fd82c-2669-4f51-8143-ba8a77ed130d,,False,,,86268118,1492408428318,,True,,1492408428370,False,133992761,
9112,#8A2BE2,,False,xkanaris,@ClintStevens Mate the idea of a supersonic hedgehog running around saving the world is stupid,clintstevens,1492408414807,8017807,subscriber/3,,#8A2BE2,xKanaris,,f2cbf0af-26d5-4d5d-8a03-317f5e495aea,,False,,,86268118,1492408423224,,True,,1492408429199,False,53290842,
9113,#00FF7F,,False,limez201,LUL,clintstevens,1492408414952,8017952,,,#00FF7F,LimeZ201,,33748bea-ab82-4724-9f01-e86a3a049289,,False,,,86268118,1492408429311,,False,,1492408429401,False,27521606,
9114,,,False,jesus_rodri2,YOU MEAN THE CHAOS EMERALDS?,clintstevens,1492408416247,8019247,,,,Jesus_rodri2,,44c3db9b-9a3c-4e7f-ad09-50fc6d1dda70,,False,,,86268118,,,False,,1492408430588,False,64304698,
9115,#DAA520,,False,thirteenjhm13,LUL,clintstevens,1492408416466,8019466,"subscriber/3,premium/1",,#DAA520,ThirteenJhm13,,8d7764ec-2185-45eb-a8fb-351e144a2290,,False,,,86268118,1492408429309,,True,,1492408430936,False,35950973,
9116,#FF69B4,,False,nutellahappens,KENDRICK PogChamp,clintstevens,1492408416542,8019542,subscriber/3,,#FF69B4,NutellaHappens,"{'88': [[9, 16]]}",0d567efa-152b-4180-95ce-9eb5453ea3ea,,False,,,86268118,1492408431533,,True,,1492408431005,False,36412949,
9117,#00FF7F,,False,untimid,I REMEMBER THAT wtf?,clintstevens,1492408416980,8019980,,,#00FF7F,untimid,,703643c0-2703-4d00-8b6b-3c3dfa7102fc,,False,,,86268118,1492408458583,,False,,1492408431434,False,142735817,
9118,#CD9FFE,,False,xenoda,https://i.ytimg.com/vi/qt4bd1OaHTQ/maxresdefault.jpg PogChamp,clintstevens,1492408419420,8022420,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,"{'88': [[53, 60]]}",ad08e9d6-bfec-4170-8294-470b80d7950a,,True,,,86268118,1492408413991,,True,,1492408433892,False,53569589,mod
9119,#FF69B4,,False,excisionsii,"@xenoda, I fucking love you. LOL",clintstevens,1492408421526,8024526,,,#FF69B4,Excisionsii,,806467cd-838e-4914-825b-1042a4127015,,False,,,86268118,1492408427396,,False,,1492408435970,False,103260823,
9120,#D2691E,,False,fierywarbear,"Obama chuckled ""you mean the Chaos Emeralds?""",clintstevens,1492408421959,8024959,premium/1,,#D2691E,Fierywarbear,,98708365-2fbe-40ff-803e-de96016ba2d8,,False,,,86268118,1492408435729,,False,,1492408436409,False,100149646,
9121,#7C0376,,False,ifknlovecoryinthehouse,last week,clintstevens,1492408423890,8026890,"subscriber/3,bits/1000",,#7C0376,ifknlovecoryinthehouse,,ca512a1f-6a7f-41c5-a657-bcae5b8b4b84,,False,,,86268118,1492408434823,,True,,1492408438316,False,138975628,
9122,#2E8B57,,False,303devilfish,never,clintstevens,1492408425729,8028729,"subscriber/12,bits/5000",,#2E8B57,303Devilfish,,a3e2d284-7bdf-44e7-99f2-f09d3a36d41a,,False,,,86268118,1492408447666,,True,,1492408440160,False,33619433,
9123,#7C0376,,False,ifknlovecoryinthehouse,its still so good,clintstevens,1492408428355,8031355,"subscriber/3,bits/1000",,#7C0376,ifknlovecoryinthehouse,,1a9ea6d5-57b3-41c6-bc31-d95e09535e96,,False,,,86268118,1492408439415,,True,,1492408442799,False,138975628,
9124,#008000,,False,mopshead,LUL XENODA,clintstevens,1492408430793,8033793,"subscriber/12,bits/1000",,#008000,Mopshead,,0d77557d-6801-4795-87c1-862c8191b6e4,,False,,,86268118,1492408448185,,True,,1492408445255,False,118162471,
9125,,,False,rachelol09,what's wrong with giant space dinosaurs,clintstevens,1492408432740,8035740,"subscriber/0,premium/1",,,Rachelol09,,dbd92d0f-4baf-4a47-a862-558346a26536,,False,,,86268118,1492408448032,,True,,1492408447208,False,40936342,
9126,,,False,jared_jared_jared,Clint for the love of god please stop TRASHING ME CHILDHOOD,clintstevens,1492408434920,8037920,"subscriber/0,premium/1",,,Jared_Jared_Jared,,cef2cab2-0785-407b-a6a5-1c3f4810c75c,,False,,,86268118,1492408456030,,True,,1492408449278,False,111719683,
9127,#8A2BE2,,False,coldtable,Years,clintstevens,1492408436516,8039516,"subscriber/0,bits/100",,#8A2BE2,Coldtable,,d7a664e6-05f8-491c-82a4-c8b8cdefdf4d,,False,,,86268118,,,True,,1492408450980,False,89042933,
9128,#853267,,False,heropotato,Chaos <3,clintstevens,1492408436868,8039868,"subscriber/0,bits/100",,#853267,HeroPotato,"{'483': [[6, 7]]}",e5ea124a-f75f-49e5-8aa3-46fb8c30c110,,False,,,86268118,1492408443213,,True,,1492408451322,False,40752401,
9129,,,False,megadankness,I didn't even bother to look at it,clintstevens,1492408436971,8039971,,,,megadankness,,a5fa2c1b-39c0-400a-b52a-8911d9b8fe2c,,False,,,86268118,,,False,,1492408451427,False,148838554,
9130,#040005,,False,omfgnowai,"Clint, you should make a triforce out of the soundproofing behind you. xD",clintstevens,1492408438345,8041345,"subscriber/0,premium/1",,#040005,Omfgnowai,,905b9dcf-f3fd-45ae-934a-965f39dce9d4,,False,,,86268118,,,True,,1492408452683,False,6659746,
9131,#0000FF,,False,sal_tore,it did not age well,clintstevens,1492408439723,8042723,subscriber/0,,#0000FF,sal_tore,,8fbc922b-43d7-432d-b8d7-18b38e4b9ec7,,False,,,86268118,1492408454022,,True,,1492408454173,False,148260613,
9132,#5C5C5C,,False,4dapt,what? the whole point of sonic adventure 2 was to introduce shadow,clintstevens,1492408440321,8043321,bits/100,,#5C5C5C,4dapt,,e3e90e33-700b-454d-b4a6-7977195cba66,,False,,,86268118,1492408457168,,False,,1492408454691,False,46375063,
9133,#FF69B4,,False,squirrelcity,SUCK MY DICK I LOVE SA2,clintstevens,1492408444900,8047900,,,#FF69B4,SquirrelCity,,c5902638-c73f-4466-879b-2fdf7cd23ae6,,False,,,86268118,1492408459279,,False,,1492408459360,False,26974519,
9134,#CCD5FA,,False,bluichu,I AM THE ULTIMATE LIFE FORM,clintstevens,1492408445586,8048586,bits/100,,#CCD5FA,Bluichu,,fbdc7360-081f-499b-b068-b920dbc8f1a4,,False,,,86268118,1492408458928,action,False,,1492408460042,False,43528180,
9135,#00FF7F,,False,rare_mew,CLINT TROLLING US,clintstevens,1492408446750,8049750,,,#00FF7F,rare_mew,,616dd906-946c-43bd-aa99-8295df12ef3b,,False,,,86268118,1492408450910,,False,,1492408461205,False,89920089,
9136,#0000FF,,False,gordotetudo,RESET,clintstevens,1492408447475,8050475,,,#0000FF,gordotetudo,,5226d2eb-535e-4ef7-a922-196bfeeded9e,,False,,,86268118,1492408458760,,False,,1492408461941,False,49792882,
9137,#5F9EA0,,False,ahhhtimothy,but the game was so goddamn fun,clintstevens,1492408449438,8052438,"subscriber/0,bits/100",,#5F9EA0,ahhhtimothy,,54aa523b-2ea8-42f3-8d5c-0e3bb21c5306,,False,,,86268118,1492408466450,,True,,1492408463902,False,79023839,
9138,,,False,sgt_sunshine,"ClintStevens exists but theres no fanfiction of him, rule invalid!",clintstevens,1492408450314,8053314,,,,SGT_sunshine,,7516f5e6-22fa-4981-96eb-b9f16a309e6c,,False,,,86268118,1492408455858,,False,,1492408464779,False,37744562,
9139,,,False,the_ledgend_28,+4.4,clintstevens,1492408451535,8054535,premium/1,,,the_ledgend_28,,fac12d01-221a-477b-a9fe-31827e4cc782,,False,,,86268118,1492408466591,,False,,1492408465959,False,143931053,
9140,#008000,,False,mopshead,@ClintStevens I'm about to snap you me playing Sonic Adventure 2,clintstevens,1492408451959,8054959,"subscriber/12,bits/1000",,#008000,Mopshead,,3e4bda12-6db1-4aa0-acb4-85d6fff5771c,,False,,,86268118,1492408469160,,True,,1492408466368,False,118162471,
9141,,,False,reckle_the_rock,PogChamp,clintstevens,1492408453652,8056652,,,,reckle_the_rock,"{'88': [[0, 7]]}",5cc67259-43bd-4161-a801-b15a95996fdf,,False,,,86268118,1492408470994,,False,,1492408468094,False,152792569,
9142,#00FF7F,,False,estormudo,SA2 sucks,clintstevens,1492408454611,8057611,,,#00FF7F,Estormudo,,7b035686-2450-4d7e-9001-da2c4cadda53,,False,,,86268118,1492408461891,,False,,1492408469056,False,51882096,
9143,,,False,geedubs1234,@clintstevens play on streeeeeem,clintstevens,1492408454736,8057736,premium/1,,,Geedubs1234,,003ba13e-edbd-4e34-bcf2-a30db144f3c8,,False,,,86268118,,,False,,1492408469174,False,67672117,
9144,,,False,chinah_numbah_wan,LMAO XENODA LMAO,clintstevens,1492408455429,8058429,,,,chinah_numbah_wan,,df7c858e-15f0-49c0-a032-7c1fac37bf50,,False,,,86268118,1492408471214,,False,,1492408469884,False,141121366,
9145,#FF69B4,,False,excisionsii,God. s many shitty memories as a child LUL ... FeelsBadMan,clintstevens,1492408457459,8060459,,,#FF69B4,Excisionsii,,1af809a9-df00-4d1e-9ff9-e0b17f6136fe,,False,,,86268118,1492408463418,,False,,1492408471916,False,103260823,
9146,,,False,cyrusthevirus001,"that couldve been gold, but you messed up",clintstevens,1492408457513,8060513,,,,cyrusthevirus001,,3b42367a-3d0c-4236-8171-c7173f925d2b,,False,,,86268118,1492408473572,,False,,1492408471971,False,104473299,
9147,#DAA520,,False,thirteenjhm13,https://www.youtube.com/watch?v=WwrZFIo61o0 this,clintstevens,1492408458638,8061638,"subscriber/3,premium/1",,#DAA520,ThirteenJhm13,,637e623f-e65d-4d63-9578-60315bf079ea,,False,,,86268118,1492408471421,,True,,1492408473043,False,35950973,
9148,#2923A9,,False,frogtape,PogChamp,clintstevens,1492408458750,8061750,"subscriber/3,bits/1000",,#2923A9,frogtape,"{'88': [[0, 7]]}",a8bca234-2253-44d8-b01d-08b0b2e91613,,False,,,86268118,1492408474692,,True,,1492408473212,False,20765119,
9149,#8A2BE2,,False,xkanaris,clintGreen,clintstevens,1492408459189,8062189,subscriber/3,,#8A2BE2,xKanaris,"{'127946': [[0, 9]]}",369805e3-9421-4af1-ba75-5eb1260f9a70,,False,,,86268118,1492408467767,,True,,1492408473649,False,53290842,
9150,#008000,,False,l_mazutti,GREEN BABY,clintstevens,1492408461854,8064854,,,#008000,L_Mazutti,,36098b6c-2844-468a-a457-58b4ff34caf4,,False,,,86268118,1492408475970,,False,,1492408476291,False,33230916,
9151,,,False,noobpwnerr,ZFG LOADING THE PISTOL PogChamp ZFG LOADING THE PISTOL PogChamp ZFG LOADING THE PISTOL PogChamp ZFG LOADING THE PISTOL PogChamp ZFG LOADING THE PISTOL PogChamp ZFG LOADING THE PISTOL PogChamp ZFG LOADING THE PISTOL PogChamp ZFG LOADING THE PISTOL PogChamp ZFG LOADING THE PISTOL PogChamp ZFG LOADING THE PISTOL PogChamp,clintstevens,1492408464054,8067054,,,,Noobpwnerr,"{'88': [[23, 30], [55, 62], [87, 94], [119, 126], [151, 158], [183, 190], [215, 222], [247, 254], [279, 286], [311, 318]]}",c6793132-8363-4afa-82a6-64f587e96e31,,False,,,86268118,1492408477631,,False,,1492408478491,False,22467570,
9152,#FF4500,,False,booperdee,watch any anime with big titties recnelty?,clintstevens,1492408464097,8067097,,,#FF4500,,,4663142e-5f5e-47b6-9701-14d42c312c5e,,False,,,86268118,1492408329058,,False,,1492408478559,False,23554659,
9153,,,False,jared_jared_jared,clintGreen PogChamp,clintstevens,1492408469944,8072944,"subscriber/0,premium/1",,,Jared_Jared_Jared,"{'127946': [[0, 9]], '88': [[11, 18]]}",8cab758a-fcbe-4b55-aa5d-d76500f8498f,,False,,,86268118,1492408491261,,True,,1492408484409,False,111719683,
9154,#CD9FFE,,False,xenoda,https://i.imgur.com/uSM9DrF.jpg,clintstevens,1492408471975,8074975,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,,6ad856f8-2ae0-4b34-9539-7dc7013f7dd1,,True,,,86268118,1492408466439,,True,,1492408486443,False,53569589,mod
9155,#CD9FFE,,False,xenoda,BibleThump,clintstevens,1492408473215,8076215,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,"{'86': [[0, 9]]}",a243d207-3f2a-402a-b5e8-0d583a9dafb2,,True,,,86268118,1492408467786,,True,,1492408487683,False,53569589,mod
9156,#7C0376,,False,ifknlovecoryinthehouse,LUL,clintstevens,1492408474283,8077283,"subscriber/3,bits/1000",,#7C0376,ifknlovecoryinthehouse,,8f5f03bf-fb26-42a7-aa9e-1eecbd58c362,,False,,,86268118,1492408485328,,True,,1492408488717,False,138975628,
9157,,,False,reachingmyprime,A green number for once!,clintstevens,1492408475294,8078294,,,,reachingmyprime,,4f158456-7670-44d4-968f-ed192214586f,,False,,,86268118,,,False,,1492408489737,False,142055022,
9158,#8A2BE2,,False,wet_doorknobs,??????,clintstevens,1492408475415,8078415,"subscriber/6,bits/100",,#8A2BE2,Wet_Doorknobs,,4426efd9-2535-461f-a402-a83ac68153d8,,False,,,86268118,1492408488928,,True,,1492408489876,False,32813197,
9159,#7C0376,,False,ifknlovecoryinthehouse,U FUCKED UP,clintstevens,1492408476691,8079691,"subscriber/3,bits/1000",,#7C0376,ifknlovecoryinthehouse,,93a122e1-bcf1-44a3-b260-ff44be7efc11,,False,,,86268118,1492408487751,,True,,1492408491137,False,138975628,
9160,#008000,,False,l_mazutti,Shadow is cool AF,clintstevens,1492408476927,8079927,,,#008000,L_Mazutti,,87ca2a45-5a81-4eea-ab54-c14180090277,,False,,,86268118,1492408491297,,False,,1492408491370,False,33230916,
9161,,,False,battlingpeter,LUL,clintstevens,1492408476989,8079989,,,,battlingPeter,,8027c4cf-0d08-4223-a529-eeb5446dc48e,,False,,,86268118,1492408491366,,False,,1492408491447,False,141734893,
9162,#B22222,,False,urikao,he didnt actually save,clintstevens,1492408478265,8081265,,,#B22222,urikao,,a381357f-316d-4a7c-ba1f-b06ac5229bf6,,False,,,86268118,1492408490268,,False,,1492408492573,False,62420735,
9163,#9919B3,,False,docvee,YOU'RE A SHITTY CHARACTER,clintstevens,1492408479789,8082789,"subscriber/0,bits/100",,#9919B3,DocVee,,f8f764c5-eedc-4521-bffe-7124ea7c96c3,,False,,,86268118,1492408489326,,True,,1492408494190,False,52725606,
9164,#FF0000,,False,kai_den,"it wasn't too introduce shadow, he was supposed to die in that game",clintstevens,1492408480902,8083902,"subscriber/6,premium/1",,#FF0000,Kai_Den,,59c0dab4-4508-4a5d-8ab7-b46c5686818b,,False,,,86268118,,,True,,1492408495345,False,39634321,
9165,#8A2BE2,,False,coldtable,Chao racing and karate clintW,clintstevens,1492408481770,8084770,"subscriber/0,bits/100",,#8A2BE2,Coldtable,"{'79976': [[23, 28]]}",cac280d4-6a0f-4f38-b7ff-2178e16e81fc,,False,,,86268118,,,True,,1492408496205,False,89042933,
9166,#FF0000,,False,cecil_xix,Clint laying down the hard truths.,clintstevens,1492408482022,8085022,,,#FF0000,Cecil_XIX,,a99a274d-e4be-4127-9649-5da6151aee69,,False,,,86268118,1492408496261,,False,,1492408496459,False,37062950,
9167,#FF69B4,,False,wkerrick,nice dart bod,clintstevens,1492408482672,8085672,,,#FF69B4,WKerrick,,fbda3616-37b0-4097-99ef-74396c33bad7,,False,,,86268118,1492408239016,,False,,1492408497107,False,90921623,
9168,,,False,feloniousskw33f,ya goofed,clintstevens,1492408483169,8086169,,,,feloniousskw33f,,70c3a18d-22d7-4161-8458-271aa7b23074,,False,,,86268118,1492408500091,,False,,1492408497609,False,110891182,
9169,#DAA520,,False,heyoimhungry,"SA2 besides the chaos, sucked BrokeBack",clintstevens,1492408484031,8087031,,,#DAA520,HeyoImHungry,"{'4057': [[30, 38]]}",adf8a0ee-0ad0-4e88-b485-30fae9c055cd,,False,,,86268118,,,False,,1492408498484,False,65844234,
9170,#5F9EA0,,False,shirazrl,did you really fuck up,clintstevens,1492408484707,8087707,,,#5F9EA0,ShirazRL,,1bd2fc3c-eef9-47db-864f-cd4835060e49,,False,,,86268118,1492408499081,,False,,1492408499147,False,67468924,
9171,#853267,,False,heropotato,"clint, your 2 year loyalty badge should be sonic related Kappa",clintstevens,1492408484952,8087952,"subscriber/0,bits/100",,#853267,HeroPotato,"{'25': [[57, 61]]}",98c596ba-2831-4b85-913a-3199dbaec6aa,,False,,,86268118,1492408491366,,True,,1492408499417,False,40752401,
9172,#008000,,False,mrdontacos_,LUL LUL LUL,clintstevens,1492408485084,8088084,,,#008000,MrDonTacos_,,d29aa994-b606-4eb9-be22-3e9974662bc2,,False,,,86268118,1492408490534,,False,,1492408499526,False,46417477,
9173,#BD0505,,False,ascendancyy,??,clintstevens,1492408485930,8088930,"subscriber/3,bits/1000",,#BD0505,ascendancyy,,c93f007c-ae06-498c-b540-465a1e0e3eec,,False,,,86268118,1492408495621,,True,,1492408500297,False,37479205,
9174,#FF69B4,,False,unbelievers_,Shadow's spin-off game where he uses a gun was the most edgy thing ever LUL,clintstevens,1492408486091,8089091,"subscriber/6,bits/1000",,#FF69B4,unbelievers_,,8ad1cba5-f3c3-4f4f-bd60-d17e046c1e2b,,False,,,86268118,1492408500497,,True,,1492408500532,False,133992761,
9175,,,False,megadankness,The game sits in my box never to be played or looked at,clintstevens,1492408486942,8089942,,,,megadankness,,6fdc22e6-3a32-4878-b829-309bf9b93fcb,,False,,,86268118,,,False,,1492408501394,False,148838554,
9176,#FF0000,,False,danmckrunkin,Nooo again?,clintstevens,1492408487098,8090098,subscriber/3,,#FF0000,danmckrunkin,,ab056c03-7238-466f-9033-cd4bd431eb51,,False,,,86268118,,,True,,1492408501561,False,69066938,
9177,#FBFEFC,,False,inspectadan,call zfg he's crying BibleThump,clintstevens,1492408487857,8090857,,,#FBFEFC,InspectaDan,"{'86': [[21, 30]]}",b557d6f7-9e99-4b9f-8c7f-f4079705b57c,,False,,,86268118,,,False,,1492408502310,False,37924072,
9178,#0000FF,,False,isjoltz,LUL,clintstevens,1492408488480,8091480,"subscriber/0,bits/100",,#0000FF,isJolTz,,ab1020e4-0505-4ab0-9224-fc37ea27bf82,,False,,,86268118,1492408502660,,True,,1492408502920,False,34580086,
9179,,,False,the_ledgend_28,@ThirteenJhm13 thank you for this,clintstevens,1492408488585,8091585,premium/1,,,the_ledgend_28,,1afdd9a8-4090-457e-9375-d39a1a908759,,False,,,86268118,1492408503746,,False,,1492408503038,False,143931053,
9180,#FFF200,,False,fczerk,clintFug clintM,clintstevens,1492408489344,8092344,subscriber/0,,#FFF200,fczerk,"{'164164': [[0, 7]]}",e1f929fa-b88e-4bd9-88fe-c6ab93b2b4f5,,False,,,86268118,1492408504898,,True,,1492408503769,False,51294417,
9181,#2923A9,,False,frogtape,LUL,clintstevens,1492408489380,8092380,"subscriber/3,bits/1000",,#2923A9,frogtape,,9fb40845-7fe8-455b-babc-fb847bae4fd2,,False,,,86268118,1492408505389,,True,,1492408503844,False,20765119,
9182,#5F9EA0,,False,shirazrl,ugh,clintstevens,1492408489441,8092441,,,#5F9EA0,ShirazRL,,f5d3a53a-c88b-4f57-af15-c626b6f0e8a4,,False,,,86268118,1492408503900,,False,,1492408503901,False,67468924,
9183,#00393D,,False,lpzeldagamer,LUL,clintstevens,1492408489570,8092570,premium/1,,#00393D,LPZeldaGamer,,93efed16-ad19-48b6-af0f-24c903c4552f,,False,,,86268118,1492412027463,,False,,1492408504031,False,31613399,
9184,#0000FF,,False,gordotetudo,RESET,clintstevens,1492408489707,8092707,,,#0000FF,gordotetudo,,2380a531-069f-4c88-b36e-7422660d3b02,,False,,,86268118,1492408501001,,False,,1492408504142,False,49792882,
9185,#CD9FFE,,False,xenoda,"@Clintstevens, https://i.imgur.com/uSM9DrF.jpg",clintstevens,1492408490272,8093272,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,,a4fd7476-7ced-42e0-8129-5e2f76ac5917,,True,,,86268118,1492408484848,,True,,1492408504747,False,53569589,mod
9186,,,False,ixazhi,lolololololol,clintstevens,1492408490351,8093351,,,,ixazhi,,d7f4ad57-184a-4859-8c63-c1c150df64bb,,False,,,86268118,1492408485256,,False,,1492408504706,False,133220584,
9187,#5C5C5C,,False,4dapt,lmfao,clintstevens,1492408490515,8093515,bits/100,,#5C5C5C,4dapt,,ee3bfff5-99e5-4fd1-815f-45f65cf55f2f,,False,,,86268118,1492408507596,,False,,1492408504963,False,46375063,
9188,#0000FF,,False,saskasterisk,RIP,clintstevens,1492408491134,8094134,,,#0000FF,SaskAsterisk,,618831a3-914a-49c5-993e-e3fe232b54ce,,False,,,86268118,1492408501812,,False,,1492408505594,False,86481088,
9189,#8A2BE2,,False,deleted_denizen,clintFug,clintstevens,1492408491461,8094461,subscriber/0,,#8A2BE2,Deleted_Denizen,"{'164164': [[0, 7]]}",cff9c8d0-9252-4b0c-9f55-12975baddec3,,False,,,86268118,1492408472077,,True,,1492408505902,False,45138854,
9190,#FF4500,,False,whizzkid26,ლ(ಠ益ಠლ),clintstevens,1492408491504,8094504,,,#FF4500,Whizzkid26,,b7ded398-3a41-459e-93fd-381f1d103687,,False,,,86268118,1492408505310,,False,,1492408505938,False,67893239,
9191,,,False,jesus_rodri2,@ClintStevens what about kirby games?,clintstevens,1492408491898,8094898,,,,Jesus_rodri2,,4a668f2d-5eae-42b2-af13-fa88b936f377,,False,,,86268118,,,False,,1492408506336,False,64304698,
9192,#9ACD32,,False,janz___,CMON,clintstevens,1492408495291,8098291,"subscriber/6,premium/1",,#9ACD32,janz___,,fe6aaa82-382f-487a-aae5-61df7e8a0223,,False,,,86268118,,,True,,1492408509745,False,105013251,
9193,#FF0000,,False,alexk44,what the FUCK,clintstevens,1492408496552,8099552,,,#FF0000,Alexk44,,98661eed-053a-4696-8b9f-4b57e44aed98,,False,,,86268118,1492408510622,,False,,1492408511005,False,69439138,
9194,,,False,jared_jared_jared,Rip sleep,clintstevens,1492408497584,8100584,"subscriber/0,premium/1",,,Jared_Jared_Jared,,20cad3cf-c311-4f64-b934-062d7339c10e,,False,,,86268118,1492408518830,,True,,1492408512040,False,111719683,
9195,,,False,megadankness,Welp,clintstevens,1492408498029,8101029,,,,megadankness,,8a804f31-9b91-4c24-9af1-c1dd987b906b,,False,,,86268118,,,False,,1492408512478,False,148838554,
9196,#040005,,False,omfgnowai,FeelsPlebMan,clintstevens,1492408500731,8103731,"subscriber/0,premium/1",,#040005,Omfgnowai,,519888ff-6bf7-4c6f-b94e-224e47b6e099,,False,,,86268118,,,True,,1492408515172,False,6659746,
9197,#9ACD32,,False,janz___,PrimeRlyTho PrimeRlyTho PrimeRlyTho PrimeRlyTho PrimeRlyTho PrimeRlyTho,clintstevens,1492408500840,8103840,"subscriber/6,premium/1",,#9ACD32,janz___,"{'134253': [[0, 10], [12, 22], [24, 34], [36, 46], [48, 58], [60, 70]]}",3e78e7ba-e30b-4bb9-8eb4-11c4da9054af,,False,,,86268118,,,True,,1492408515285,False,105013251,
9198,#0000FF,,False,isjoltz,clintC CHICKENS PRACTICE clintC,clintstevens,1492408500896,8103896,"subscriber/0,bits/100",,#0000FF,isJolTz,"{'146960': [[0, 5], [25, 30]]}",4429ba9b-f381-4097-b3ea-2dce2693a11f,,False,,,86268118,1492408515174,,True,,1492408515356,False,34580086,
9199,,,False,sgt_sunshine,"Clint if you were guaranteed 150k a year, would you be a cam boy and fap on cam ? lolol @ClintStevens",clintstevens,1492408501071,8104071,,,,SGT_sunshine,,56b6449e-ca07-44a2-9ffe-dbc72d6b3bf0,,False,,,86268118,1492408506612,,False,,1492408515490,False,37744562,
9200,#DAA520,,False,identicalthings,zfg sweating PogChamp,clintstevens,1492408501477,8104477,subscriber/3,,#DAA520,Identicalthings,"{'88': [[13, 20]]}",f99709b2-cc7e-40a4-bce7-f365ddb06f2c,,False,,,86268118,,,True,,1492408515938,False,91182432,
9201,#FF4500,,False,booperdee,'EVERYONE WHO SPEEDRUNS THIS GAME IS A GOD',clintstevens,1492408502695,8105695,,,#FF4500,,,434176a8-6410-4549-954f-a42eb18625c2,,False,,,86268118,1492408367612,,False,,1492408517151,False,23554659,
9202,#8A2BE2,,False,coldtable,clintR,clintstevens,1492408504059,8107059,"subscriber/0,bits/100",,#8A2BE2,Coldtable,"{'120704': [[0, 5]]}",e4aa26ef-5ab5-47ae-9221-f1d629c9937e,,False,,,86268118,,,True,,1492408518407,False,89042933,
9203,#5F9EA0,,False,trypsinogen,THAT WAS THE RUN,clintstevens,1492408504287,8107287,,,#5F9EA0,TrypSinogen,,336ad56a-6e96-4a40-9473-698372c797d1,,False,,,86268118,1492408521493,,False,,1492408518532,False,10011169,
9204,,,False,ixazhi,lul,clintstevens,1492408504325,8107325,,,,ixazhi,,21999624-9a7f-49f4-a984-d855db4fea5f,,False,,,86268118,1492408499458,,False,,1492408518791,False,133220584,
